filename,Is Female,Names,Nouns,Organizations,Text,Verbs
CBE_Life_Sci_Educ/PMC4477728.nxml,0.0,Dean Pat Turner,support,Dean Judi Smith;the Division of Undergraduate Education;UCLA;the PEERS Program,"We thank Dean Judi Smith, Dean Pat Turner, and the Division of Undergraduate Education at UCLA for their ongoing support of the PEERS Program.",thank
CBE_Life_Sci_Educ/PMC4477730.nxml,0.33557046979865773,John Cao;Saad Rehman;Emily Summerbell,images;synthesis;maps;links;maps;article,,"In particular, we thank John Cao, Saad Rehman, and Emily Summerbell for allowing us to publish images from their synthesis maps and provide links to their maps in this article.",thank;allow;publish;provide
CBE_Life_Sci_Educ/PMC4477743.nxml,1.0,Melissa Coyle,role;inquiry;research;laboratory;model;lab;support;mentoring;partnership;logistics,Penn State Lehigh Valley,"We thank Melissa Coyle for her role in helping to develop the guided inquiry–based research laboratory model at Penn State Lehigh Valley, for providing expert lab technical support, and for helping to coordinate the mentoring partnership logistics.",thank;help;develop;guide;base;provide;help;coordinate
CBE_Life_Sci_Educ/PMC4477729.nxml,0.0,Pedro Santiago,comments;manuscript,,We thank Dr. Pedro Santiago for comments on the manuscript.,thank
CBE_Life_Sci_Educ/PMC4477732.nxml,1.0,Mary Tyler;Karen Pelletreau;Natasha Speer,feedback;manuscript,,"We thank Mary Tyler, Karen Pelletreau, and Natasha Speer for helpful feedback on the manuscript.",thank
CBE_Life_Sci_Educ/PMC4477732.nxml,1.0,Erin Vinson,assistance;student;surveys,,We also thank Erin Vinson for assistance coding student surveys.,thank;cod
CBE_Life_Sci_Educ/PMC4477732.nxml,0.0,Ryan Cowan;Ron Kozlowski,rest;staff;data;analysis,,"Thank you to Ryan Cowan, Ron Kozlowski, and the rest of the Synapse staff for assembling data for this analysis.",thank;assemble
CBE_Life_Sci_Educ/PMC4477727.nxml,,J. Shaffer;A. Williams,feedback;manuscript,,"We thank J. Shaffer, A. Williams, and D. O’Dowd for constructive feedback regarding the manuscript.",thank
CBE_Life_Sci_Educ/PMC4477731.nxml,0.5,Steve Hines;Tessa Andrews,authors;encouragement;project;discussions;study,,"The authors thank Dr. Steve Hines for his encouragement of this project, Dr. Tessa Andrews for helpful discussions on this study, and Drs.",thank
CBE_Life_Sci_Educ/PMC4477731.nxml,1.0,Peggy Brickman;Paula Lemons,feedback;manuscript,,Peggy Brickman and Paula Lemons for valuable feedback on the manuscript.,
CBE_Life_Sci_Educ/PMC4477737.nxml,0.0,Jared Wegner;Dan Van de Mark,students;course;students;course;pilot;phases;graduate;student;teaching;assistants;course,,"We thank the 700+ students who have participated in this course, in particular the students who took the course during the initial pilot phases, and the graduate student teaching assistants who helped teach the course, particularly Jared Wegner and Dan Van de Mark.",thank;participate;take;help;teach
CBE_Life_Sci_Educ/PMC4477737.nxml,0.0,Charles Anderson,concept;course,Penn State University,"Charles Anderson (now at Penn State University) first coined “QUERY” as an educational concept, and it has now been incorporated into the course.",coin;incorporate
CBE_Life_Sci_Educ/PMC4477737.nxml,1.0,Nicole Bradon,assistance;reagents;equipment;student;laboratories,,We are especially grateful to Nicole Bradon for her technical assistance in preparing reagents and equipment for the weekly student laboratories.,prepare
CBE_Life_Sci_Educ/PMC4477737.nxml,0.4016064257028112,Shyamala Malladi;Matt Knope;Waheeda Khalfan;Tad Fukami;Bob Simoni,support;colleagues;leadership;department;chairman,the Department of Biology,"We also acknowledge the support of colleagues in the Department of Biology, including Shyamala Malladi, Matt Knope, Waheeda Khalfan, Tad Fukami, and the leadership of our former department chairman, Bob Simoni.",acknowledge;include
CBE_Life_Sci_Educ/PMC4477737.nxml,0.0,Rich Shavelson;Matt Kloser,discussions;course;assessment,the Stanford Graduate School of Education,"Additionally, Rich Shavelson and Matt Kloser at the Stanford Graduate School of Education were instrumental in early discussions of course assessment.",
CBE_Life_Sci_Educ/PMC4477739.nxml,0.0,Carl Longton;Michael Mullen,help;classroom;observations,,thank Carl Longton and Michael Mullen for help with classroom observations.,thank
CBE_Life_Sci_Educ/PMC4477739.nxml,0.5564245810055867,Scott Freeman;Alison Crowe;Sara Brownell;Pam Pape-Lindstrom;Dan Grunspan;Hannah Jordt;Ben Wiggins;Julian Avila-Pacheco;Anne Casper,feedback;drafts,,"We also appreciate feedback on previous drafts from Scott Freeman, Alison Crowe, Sara Brownell, Pam Pape-Lindstrom, Dan Grunspan, Hannah Jordt, Ben Wiggins, Julian Avila-Pacheco, and Anne Casper.",appreciate
CBE_Life_Sci_Educ/PMC4477739.nxml,,IRB 38945,research,,This research was done under approved IRB 38945.,approve
CBE_Life_Sci_Educ/PMC4477738.nxml,0.874450721908349,Stephanie Aamodt;Janet Batzli;Marguarite Brickman;Elizabeth Derryberry;Clarissa Dirks;Christopher Finelli;Janet Hodder;Jenny Knight;Debora Linton;Tammy Long;Marcy Osgood;Emily Rauschert;Courtney Richmond;Alison Roark;Christopher Tubbs;Kathy Williams;Michelle Withers,team;leaders;training;workshops;postdocs;experts;hours;work;video;recordings,,"We are deeply indebted to the regional team leaders (Stephanie Aamodt, Janet Batzli, Marguarite Brickman, Elizabeth Derryberry, Clarissa Dirks, Christopher Finelli, Janet Hodder, Jenny Knight, Debora Linton, Tammy Long, Marcy Osgood, Emily Rauschert, Courtney Richmond, Alison Roark, Christopher Tubbs, Kathy Williams, and Michelle Withers) for implementing the training workshops and mentoring the postdocs and to the experts who provided many hours of work reviewing video recordings.",implement;mentor;provide;review
CBE_Life_Sci_Educ/PMC4477738.nxml,0.29069767441860467,Sarah Jardeleza;Rachel Nye;Matt Berry;Dan Totzkay;Alec Aiello;Gregory Moyerbrailean;Chris Mecklin,thanks;assistance;project;advice,,"We extend our thanks to Sarah Jardeleza, Rachel Nye, Matt Berry, Dan Totzkay, Alec Aiello, and Gregory Moyerbrailean for their assistance in implementing the project and to Chris Mecklin for his statistical advice.",extend;implement
CBE_Life_Sci_Educ/PMC4477736.nxml,0.0,David Eichinger;Edward L. Bartlett,comments;suggestions;members;research;groups;contributions;progress;study,PIBERG;VIBE,David Eichinger and Edward L. Bartlett for insightful comments and suggestions and members of our PIBERG and VIBE research groups for their contributions to the progress of our study.,
CBE_Life_Sci_Educ/PMC4710386.nxml,1.0,Deborah Allen;Thea Clarke,author;appreciation;monitoring;editor;editor;reviewers;reading;suggestions;article,LSE;LSE,"The author acknowledges with appreciation the  LSE  monitoring editor, Dr. Deborah Allen; the  LSE  managing editor, Thea Clarke; and the two anonymous reviewers for their careful reading of and helpful suggestions for this article.",acknowledge;manage
CBE_Life_Sci_Educ/PMC4710389.nxml,1.0,Rosa Hainaj;Denise Kendall;Julie Luft;Susan Musante;Kimberly Tanner;E. William Wichusen,authors;members;BioTAP;steering;committee;input;study,BioTAP,"The authors thank the other members of the BioTAP steering committee for their input into this study: Rosa Hainaj, Denise Kendall, Julie Luft, Susan Musante, Kimberly Tanner, and E. William Wichusen.",thank
CBE_Life_Sci_Educ/PMC4710389.nxml,1.0,Anna Jo Auerbach;Sarah Dalrymple,contributors,,Other contributors included Anna Jo Auerbach and Sarah Dalrymple.,include
CBE_Life_Sci_Educ/PMC4710392.nxml,0.33559322033898303,Aaron Coleman;Stanley Lo;Alison Crowe,reviewers;comments,,"We thank Aaron Coleman, Stanley Lo, Alison Crowe, and our reviewers for their helpful comments.",thank
CBE_Life_Sci_Educ/PMC4710385.nxml,0.749791492910759,Peter Hermanson;Amanda Waters;Kathryn Malody;Hailey Karlovich;Josie Slater;Amanda Nimis;Kristin Male;Nathan Springer;David Micklos;Mona Spector;Judy Brusslan;Erin Dolan,authors;help;protocols;stress;conditions;samples;data;support;encouragement;discussions;education;research;suggestions;manuscript;students;courses,,"The authors are grateful to Peter Hermanson, Amanda Waters, Kathryn Malody, Hailey Karlovich, Josie Slater, Amanda Nimis, and Kristin Male for help and support in developing protocols for stress conditions, collecting samples, and validating data; Nathan Springer for continuous support and encouragement; David Micklos, Mona Spector, and Judy Brusslan for helpful and inspirational discussions around undergraduate education and research; Erin Dolan for detailed and thoughtful suggestions for improving the manuscript; and all of the students in I.M.’s courses.",support;develop;collect;validate;improve
CBE_Life_Sci_Educ/PMC4710384.nxml,1.0,Sylvia Witteveen,program;director;bachelor;study,University of Amsterdam,"We thank Dr. Sylvia Witteveen, program director, bachelor Psychobiology, University of Amsterdam, who approved this study.",thank;approve
CBE_Life_Sci_Educ/PMC4710384.nxml,,Heleen Slagter;Romke Rouw,collaboration,,Heleen Slagter and Romke Rouw for collaboration.,
CBE_Life_Sci_Educ/PMC4710387.nxml,1.0,Meg Burke;Anne Todgham,comments;drafts;article,,"Meg Burke and Anne Todgham, for helpful comments on early drafts of this article.",
CBE_Life_Sci_Educ/PMC4710406.nxml,0.8029661016949153,Alison Crowe;Chris Lenn;Min Li;Katelyn Cooper;Elizabeth Barnes,authors;comments;versions;article,,"The authors are indebted to Alison Crowe, Chris Lenn, Min Li, Katelyn Cooper, and Elizabeth Barnes for their comments on earlier versions of this article.",
CBE_Life_Sci_Educ/PMC4710406.nxml,,IRB 44438,research,University of Washington,"This research was done under approved IRB 44438, University of Washington.",approve
CBE_Life_Sci_Educ/PMC2995772.nxml,1.0,Kathryn Smith;Chevon Thorpe,assistance;coding,,We thank Kathryn Smith and Chevon Thorpe for their assistance with coding;,thank
CBE_Life_Sci_Educ/PMC2995772.nxml,0.6370235934664247,Iris Alkaher;David Lally;Katherine Nielsen;Deniz Peker;Rebecca Smith;Robert Knee,monitoring;editor;reviewers;reading;feedback;discussions;person;job;fit;ingratiation,,"Iris Alkaher, David Lally, Katherine Nielsen, Deniz Peker, and Rebecca Smith as well as the monitoring editor and reviewers for their careful reading and thoughtful feedback; and Robert Knee for discussions about person-job fit and ingratiation.",
CBE_Life_Sci_Educ/PMC4710409.nxml,,A. Malcolm Campbell,A.;comments;suggestions;article,,We thank A. Malcolm Campbell for critical comments and helpful suggestions on this article.,thank
CBE_Life_Sci_Educ/PMC4710391.nxml,0.6666666666666666,Janet Branchaw;Julio Soto;Anne-Barrie Hunter;Elaine Seymour,contributions;assessment;coordinators;research;work;development;survey,BIO-REU;Heather Thiry,"We acknowledge the valuable contributions of the BIO-REU assessment coordinators Janet Branchaw and Julio Soto to this research and the work of Anne-Barrie Hunter, Heather Thiry, and Elaine Seymour in the development of the survey.",acknowledge
CBE_Life_Sci_Educ/PMC4710390.nxml,1.0,Lacy Cleveland,draft;paper;comments;manuscript;reviewers,LSE,A draft of the paper was greatly enhanced by comments from Dr. Lacy Cleveland and manuscript reviewers at  LSE .,enhance
CBE_Life_Sci_Educ/PMC4710398.nxml,0.5,Melissa Aikens;Lucas Wachsmuth;Sarah Eddy;Patrick Enderle;Josh Beckham;Stacia Rodenbusch,Thanks;reading;feedback;drafts;manuscript,Stephanie D. Rivale,"Thanks to Melissa Aikens, Lucas Wachsmuth, Sarah Eddy, Patrick Enderle, Stephanie D. Rivale, Josh Beckham, and Stacia Rodenbusch for their careful reading and thoughtful feedback on drafts of the manuscript.",
CBE_Life_Sci_Educ/PMC4710398.nxml,1.0,Sara Merkel,Thanks;feedback;survey;development,,Thanks to Sara Merkel for feedback during survey development.,
CBE_Life_Sci_Educ/PMC4710388.nxml,0.49747474747474746,Brent Rahlwes;Cheramie Trahan;Samantha Martin;Kelsey Pearman;Joe Hill,teaching;assistants;case;studies;lab;sections;course;material;course;materials;section;class,,"We thank Brent Rahlwes, Cheramie Trahan, Samantha Martin, and Kelsey Pearman, outstanding teaching assistants who not only led the case studies during the lab sections associated with the course but also enthusiastically helped improve the material; Joe Hill, for contributing course materials and teaching a section of the class;",thank;lead;associate;help;improve;contribute;teach
CBE_Life_Sci_Educ/PMC4710388.nxml,0.4115226337448559,Tim Tripp;Rita Caso;Cory Kohn;Louise Mead;Ross Nehm,sections;course;advice;unwavering;support;capacity;director;reviewers;suggestions;version;article,the Office of Institutional Research & Assessment,"Tim Tripp, for having taught several sections of the course; Rita Caso, for her sound advice and unwavering support in her capacity as director of the Office of Institutional Research & Assessment at SHSU; and Cory Kohn, Louise Mead, Ross Nehm, and two anonymous reviewers for providing valuable suggestions on an earlier version of this article.",have;teach;provide
CBE_Life_Sci_Educ/PMC4710405.nxml,0.0,Keith Micoli;Chris Pickett;Sibby Anderson-Thompkins,feedback;submission,,"We thank Keith Micoli, Chris Pickett, and Sibby Anderson-Thompkins for their thoughtful feedback before submission.",thank
CBE_Life_Sci_Educ/PMC4710402.nxml,0.0,Adam Bohr;Roddy Theobald,help;analysis;group;feedback,the Discipline Based Education Research;the University of Colorado,We are also indebted to Adam Bohr and Roddy Theobald for help with statistical analysis and to the Discipline Based Education Research group of the University of Colorado for ongoing feedback.,
CBE_Life_Sci_Educ/PMC4710402.nxml,,Amedee Martella;Alex Merritt;Nick Myers;Erika Lai;Francis Li;Sarah Zimmermann,help;data;collection;transcription;thanks;assistants,,"For help with data collection and transcription, thanks to undergraduate assistants Amedee Martella, Alex Merritt, Nick Myers, Erika Lai, Francis Li, and Sarah Zimmermann.",
CBE_Life_Sci_Educ/PMC4710402.nxml,1.0,Jennifer Martin;Nancy Guild,work;support;instructors;willingness;students;research,University of Colorado,"This work could not have been completed without the gracious support of instructors Jennifer Martin and Nancy Guild, and the willingness of University of Colorado students to participate in this research.",complete;participate
CBE_Life_Sci_Educ/PMC4710403.nxml,0.5,Gretchen Gibbs;Gary Carstensen,guidance;course;development;apps,,We thank Gretchen Gibbs for guidance in online course development and Gary Carstensen for implementing the two online apps.,thank;implement
CBE_Life_Sci_Educ/PMC4803098.nxml,1.0,A. Malcolm Campbell;Lise Johnson,A.;comments;suggestions;article,,We thank A. Malcolm Campbell and Lise Johnson for their critical comments and helpful suggestions on this article.,thank
CBE_Life_Sci_Educ/PMC4909352.nxml,0.5063613231552163,Molly Malone;Sheila Homburger;Ross Nehm;George Bass,education;specialist;constructs;assessments;drafts;items;science;content;manager;drafts;items;students;interviews;teachers;pilot;test;instruments;classrooms;editor;reviewers;feedback;manuscript;advice;portion;article,LSE,"We thank Molly Malone, the GSLC’s senior education specialist, who helped us prioritize the constructs we measured in our assessments and reviewed drafts of items; Sheila Homburger, the GSLC’s science content manager, who also reviewed drafts of items; the students who participated in cognitive interviews; the teachers who allowed us to pilot test the instruments in their classrooms;  LSE  monitoring editor Dr. Ross Nehm and the reviewers who provided valuable feedback on the manuscript; and Dr. George Bass for his advice on a portion of the article.",thank;help;prioritize;measure;review;review;participate;allow;monitor;provide
CBE_Life_Sci_Educ/PMC4909338.nxml,0.6666666666666666,Sarah Eddy;Stacia Rodenbusch;Christopher Runyon,reviewers;comments;drafts,,"We also thank Sarah Eddy, Stacia Rodenbusch, Christopher Runyon, and two anonymous reviewers for their thoughtful comments on earlier drafts.",thank
CBE_Life_Sci_Educ/PMC4909344.nxml,,Thomas Holme;Kimberly Linenberger;Cynthia Luxford;Philip Becraft;Jeffrey Essner;Stephen H. Howell;Sayali Kukday;Thomas Peterson;Donald S. Sakaguchi;David Vleck;Yanhai Yin,instructors;help;project,,"We thank Thomas Holme, Kimberly Linenberger, and Cynthia Luxford and instructors Philip Becraft, Jeffrey Essner, Stephen H. Howell, Sayali Kukday, Thomas Peterson, Donald S. Sakaguchi, David Vleck, and Yanhai Yin for their invaluable help in designing and implementing this project.",thank;design;implement
CBE_Life_Sci_Educ/PMC4803093.nxml,0.563953488372093,Brian Downes;Jon Fisher;Blythe Janowiak;Laurie Russell;Laurie Shornick;Ranya Taqieddin;Kolin Clark;Zisansha Zahirsha,validation;accuracy;rubric,,"Brian Downes, Jon Fisher, Blythe Janowiak, Laurie Russell, Laurie Shornick, Ranya Taqieddin, Kolin Clark, and Zisansha Zahirsha contributed to validation of the propositional accuracy rubric.",contribute
CBE_Life_Sci_Educ/PMC4803093.nxml,1.0,Ranya Taqieddin,rubrics;study;interrater;reliability,,"Ranya Taqieddin also tested the rubrics used in this study, participating to establish interrater reliability.",test;participate;establish
CBE_Life_Sci_Educ/PMC4803093.nxml,0.748091603053435,Joe Dauer;Tammy Long;Jenni Momsen;Laurie Russell,members;lab;manuscript;advice;analysis,the Bray Speth,"We thank Joe Dauer, Tammy Long, Jenni Momsen, Laurie Russell, and members of the Bray Speth lab for critically reviewing the manuscript and Lauren Arend for her advice on statistical analysis.",thank;review;arend
CBE_Life_Sci_Educ/PMC4803092.nxml,1.0,Lilane Dethier;Sarah Fraser;Stephanie Carlson,help;data;collection;analysis;class;facilitation;help;reviewers;comments,,"We thank Lilane Dethier and Sarah Fraser for help with data collection and analysis, Stephanie Carlson for in-class facilitation help, and two anonymous reviewers for their thoughtful comments.",thank
CBE_Life_Sci_Educ/PMC4803095.nxml,0.6984771573604062,Elizabeth Baker;Tristan Bates;Michele Benoit;Virginia Brackett;Elizabeth Connors;Tracy Deschaine;Andrew Ford;Bill Freudenberger;Kathryn Priest Glidden;Marshall Haas;Kate Hayes;Beth Haynes;Teri Jergenson;Danielle Johnson;Bob Kumpa;Lori LaCombe-Burby;Melissa Lewis;John Mannette;Nichole Martin;Lori Matthews;Nicole Novak;Jennifer Page;Patti Pelletier;Beth Smyth-Handley;Damian Sorenson;Joanna Stevens;Rhonda Stevens;Nancy Stevick;Thomas White;Michael Witick,authors;contributions;school;teachers;observers;faculty;members;teachers;classes;observations,Toni Barboza;Stacy Boyle;Meredith Shelton;the University of Maine,"The authors appreciate the contributions of the middle and high school teachers who served as observers, including Elizabeth Baker, Toni Barboza, Tristan Bates, Michele Benoit, Stacy Boyle, Virginia Brackett, Elizabeth Connors, Tracy Deschaine, Lauren Driscoll, Andrew Ford, Bill Freudenberger, Kathryn Priest Glidden, Marshall Haas, Kate Hayes, Beth Haynes, Teri Jergenson, Danielle Johnson, Bob Kumpa, Lori LaCombe-Burby, Melissa Lewis, John Mannette, Nichole Martin, Lori Matthews, Nicole Novak, Jennifer Page, Patti Pelletier, Meredith Shelton, Beth Smyth-Handley, Damian Sorenson, Joanna Stevens, Rhonda Stevens, Nancy Stevick, Thomas White, and Michael Witick; and the University of Maine faculty members who welcomed the teachers into their classes for observations.",appreciate;serve;include;welcome
CBE_Life_Sci_Educ/PMC4803095.nxml,0.6688963210702341,Ken Akiha;Karen Pelletreau;Mindi Summers,feedback;article,,"We also thank Ken Akiha, Karen Pelletreau, and Mindi Summers for helpful feedback on this article.",thank
CBE_Life_Sci_Educ/PMC4803096.nxml,0.0,Phillip Chapman,guidance;analysis,Colorado State University,"We acknowledge Dr. Phillip Chapman, Professor Emeritus, Colorado State University, for his guidance in our statistical analysis.",acknowledge
CBE_Life_Sci_Educ/PMC4803101.nxml,0.5128205128205129,Beth Schussler;Ross Nehm,reviewers;feedback;version;article,,Beth Schussler and Ross Nehm and two anonymous reviewers for their constructive feedback on an earlier version of this article.,
CBE_Life_Sci_Educ/PMC4909337.nxml,1.0,Julie Stanton;Jennifer Thompson,thanks;analysis;discussions;article,,A special thanks to Julie Stanton and Jennifer Thompson for reviewing our qualitative analysis and engaging in multiple fruitful discussions as this article evolved.,review;engage;evolve
CBE_Life_Sci_Educ/PMC4909332.nxml,0.0,David Eichinger;Jeff Karpicke;Dennis Minchella;Peter Hollenbeck;Neuron Assessment,advice;appreciation;knowledge;research;problem,,"David Eichinger, Jeff Karpicke, and Dennis Minchella for their insightful advice, and our appreciation also goes to Dr. Peter Hollenbeck for sharing knowledge that led to the research problem for the Neuron Assessment.",go;share;lead
CBE_Life_Sci_Educ/PMC4909332.nxml,,Knott  ,et,,Knott  et ,
CBE_Life_Sci_Educ/PMC4909333.nxml,0.7518796992481203,John Pollard;Stephanie Winters;Yvonne Luna;Teresa Del Vecchio,discussion;help;development;survey;help;data;student;demographics,University of Arizona,"John Pollard (University of Arizona) and Stephanie Winters and Yvonne Luna (NAU) for discussion and help with development of the survey, and Teresa Del Vecchio for help with obtaining data on student demographics.",obtain
CBE_Life_Sci_Educ/PMC4909334.nxml,0.0,Edward L. Bartlett;David Eichinger,members;research;groups;contributions;progress;study,the Purdue International Biology Education Research Group;Visualization;Biochemistry Education;VIBE) Research Group,"Edward L. Bartlett and David Eichinger and members of our research groups, namely the Purdue International Biology Education Research Group (PIBERG) and the Visualization in Biochemistry Education (VIBE) Research Group, for their contributions to the progress of our study.",
CBE_Life_Sci_Educ/PMC4909347.nxml,0.0,Thomas Kim;Brian Couch,format;help;issues;kind;instrument,,We thank Dr. Thomas Kim for suggesting the multiple-select format and Dr. Brian Couch for help with statistical issues for this kind of instrument.,thank;suggest
CBE_Life_Sci_Educ/PMC4909347.nxml,0.0,Ross Nehm,group;reviewers;suggestions,the Science and Mathematics Education Research Collaborative;the Rochester Institute of Technology;the Biology Education Research,"We are grateful to the Science and Mathematics Education Research Collaborative at the Rochester Institute of Technology, the Biology Education Research group, Dr. Ross Nehm, and three anonymous reviewers for insightful suggestions.",
CBE_Life_Sci_Educ/PMC4909345.nxml,0.6644295302013423,Scott Freeman;Alison Crowe;Erin Shortlidge,members;feedback;comments;versions;manuscript,Lab Biology Education Research Group;Arizona State University,"We thank Scott Freeman, Alison Crowe, Erin Shortlidge, and the members of the Brownell Lab Biology Education Research Group at Arizona State University for their feedback and comments on earlier versions of the manuscript.",thank
CBE_Life_Sci_Educ/PMC4909345.nxml,0.43041606886657097,Josh Kessack;Jack Cerchiara;Mercedes Converse;Jennifer Mae-White Day;Ben Wiggens;John Parks;Chessa Goss,characteristics;item;course;exams,,"We thank Josh Kessack, Jack Cerchiara, Mercedes Converse, and Jennifer Mae-White Day for helping us determine the characteristics of each item; and Ben Wiggens, John Parks, and Chessa Goss for helping us with accessing course exams.",thank;help;determine;help;access
CBE_Life_Sci_Educ/PMC4909345.nxml,0.0,Michael Angilletta;Stephen Pratt,insights;analyses,,"Additionally, we thank Michael Angilletta and Stephen Pratt for their insights into the statistical analyses.",thank
CBE_Life_Sci_Educ/PMC4909336.nxml,1.0,Sarah Hansen,data;analysis,,Sarah Hansen helped with data analysis.,help
CBE_Life_Sci_Educ/PMC4909336.nxml,1.0,Archer Larned;Sarah Luttrell;Tory Williams,modules;assessments;deal;feedback,Karan Odom,"Archer Larned, Chia hua Lue, Sarah Luttrell, Karan Odom, and Tory Williams implemented the modules and assessments and gave us a great deal of constructive feedback.",implement;give
CBE_Life_Sci_Educ/PMC4909336.nxml,0.3220338983050847,Brian Dalton;Michael Martin;Tracy Smith,students;content;modules,,"Brian Dalton, Chia hua Lue, Michael Martin, and Tracy Smith were graduate students who developed much of the content of the modules.",develop
CBE_Life_Sci_Educ/PMC4909336.nxml,0.5,William LaCourse;Kathy Sutphin,support,,William LaCourse and Kathy Sutphin provided organizational support.,provide
CBE_Life_Sci_Educ/PMC4909336.nxml,0.5983935742971886,Kaci Thompson;Michael Gaines;Jane Indorf;Daniel DiResta;Liliana Draghici,colleagues;project;advice,NEXUS,"We also thank our colleagues from the NEXUS project for advice, especially Kaci Thompson, Edward (Joe) Redish, Michael Gaines, Jane Indorf, Daniel DiResta, and Liliana Draghici.",thank
CBE_Life_Sci_Educ/PMC4909336.nxml,0.0,David Hanauer,thanks;guidance;assessment;component;project,,Special thanks to David Hanauer for his patient and incisive guidance on the assessment component of this project.,
CBE_Life_Sci_Educ/PMC4909336.nxml,0.0,Tim Ford,Thanks;help;figures,,Thanks to Tim Ford for help with the figures.,
CBE_Life_Sci_Educ/PMC4909336.nxml,1.0,Janet Batzli,reviewers;comments;manuscript,,We also thank two anonymous reviewers and Janet Batzli for helpful comments on the manuscript.,thank
CBE_Life_Sci_Educ/PMC4909342.nxml,0.2715731962076169,Eric Anslyn;Karen Browning;Andrew Ellington;Ronny Hadani;Kristen Harris;Christine Hawkes;Graeme Henkelman;Bradley Holliday;Vishwanath Iyer;Richard Jones;Thomas Juenger;Alan Lloyd;Jeffrey Luci;John Markert;Stephen Martin;Risto Miikkulainen;Jon Robertus;Stanley Roux;Neal Rutledge;Paul Shapiro;Scott Stevens;Keith Stevenson;Peter Stone;Claus Wilke;Don Winget;Joshua Beckham;Jared Bowden;Brandon Campitelli;Grace Choy;Gregory Clark;Art Covert;Anson D’Aloisio;Lauren DePue;Vivian Feng;Eman Ghanem;Antonio Gonzales;A. Katie Hansen;Gregory Hatlestad;Richard Heineman;Todd Hester;Kathryn Kavanagh;Patrick Killion;Joel Lehman;Matteo Leonetti;Marsha Lewis;Albert MacKrell;Michael Montgomery;Gregory Palmer;Jeremy Paster;Mary Poteet;Kristen Procko;Michael Quinlan;Stuart Reichler;Timothy Riedel;Moriah Sandy;Mithra Sathishkumar;G. Christopher Shank;Ruth Shear;Gwendolyn Stovall;Samuel Taylor;Daniel Tennant;Anne Tibbetts;Alona Varshal;Travis White;Liang Zhang,PIs;REs;research;leadership;instruction;faculty,FRI;FRI;Dean Appling;the FRI Research Educators and Research Methods Instructors;Bradley Hall,"We thank the many PIs and REs who provide research leadership and instruction in FRI, including the FRI faculty (Eric Anslyn, Dean Appling, Karen Browning, Andrew Ellington, Ronny Hadani, Kristen Harris, Christine Hawkes, Graeme Henkelman, Bradley Holliday, Vishwanath Iyer, Richard Jones, Thomas Juenger, Alan Lloyd, Jeffrey Luci, John Markert, Stephen Martin, Risto Miikkulainen, Jon Robertus, Stanley Roux, Neal Rutledge, Paul Shapiro, Scott Stevens, Keith Stevenson, Peter Stone, Claus Wilke, and Don Winget) and the FRI Research Educators and Research Methods Instructors (Joshua Beckham, Jared Bowden, Brandon Campitelli, Grace Choy, Gregory Clark, Art Covert, Anson D’Aloisio, Lauren DePue, Vivian Feng, Eman Ghanem, Antonio Gonzales, Bradley Hall, A. Katie Hansen, Gregory Hatlestad, Richard Heineman, Todd Hester, Kathryn Kavanagh, Patrick Killion, Joel Lehman, Matteo Leonetti, Marsha Lewis, Albert MacKrell, Michael Montgomery, Gregory Palmer, Jeremy Paster, Mary Poteet, Kristen Procko, Michael Quinlan, Stuart Reichler, Timothy Riedel, Moriah Sandy, Mithra Sathishkumar, G. Christopher Shank, Ruth Shear, Gwendolyn Stovall, Samuel Taylor, Daniel Tennant, Anne Tibbetts, Alona Varshal, Travis White, and Liang Zhang).",thank;provide;include
CBE_Life_Sci_Educ/PMC4909342.nxml,0.5991983967935872,Jane Huk;Sarah Eddy;Scott Freeman;Catherine Riegle-Crumb;Christopher Runyon,assistance;data;collection;cleaning;help;manuscript,,"We also thank Jane Huk for assistance with data collection and cleaning and Sarah Eddy, Scott Freeman, Catherine Riegle-Crumb, and Christopher Runyon for technical help and feedback on the manuscript.",thank;feedback
CBE_Life_Sci_Educ/PMC4909348.nxml,0.0,Joe McGraw,essay;memory;enthusiasm;science;people,,This essay was written in fond memory of Joe McGraw and his enthusiasm for science and teaching young people.,write;teach
CBE_Life_Sci_Educ/PMC4909348.nxml,0.0,Jason T. Werth,support,,I thank Jason T. Werth for excellent technical support.,thank
CBE_Life_Sci_Educ/PMC4909340.nxml,0.8738853503184713,Sarah Brem;Erin Shortlidge;Mary Pat Wenderoth;Gale Sinatra;John Lynch;Karin Ellison;Sarah Eddy;Mandy Smith,contributions;project;comments;feedback,Samantha Belcher;the Biology Education Research Lab;Arizona State University,"We thank Sarah Brem, Erin Shortlidge, and Samantha Belcher for their contributions to the project and Mary Pat Wenderoth, Gale Sinatra, John Lynch, Karin Ellison, Sarah Eddy, Mandy Smith, and the Biology Education Research Lab at Arizona State University for their helpful comments and feedback.",thank
CBE_Life_Sci_Educ/PMC4710393.nxml,1.0,Mary Wyer;Kimberly Tanner;Gloriana Trujillo,appreciation;monitoring;editor;reviewers;feedback;article,,"We extend our sincere appreciation to Mary Wyer, Kimberly Tanner, Gloriana Trujillo, and the monitoring editor and anonymous reviewers for their valuable feedback regarding this article.",extend
